item_number,item_description,product_category,sheet_source,order,stock,price,has_pricing,has_stock_info
16757,WHITE SORGHUM MILLETS 18X907G (2LB),Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16758,S.S SABJI SPOON #3 24/CS,Non-Food,NON-FOOD PRODUCTS,,17,30,TRUE,TRUE
16760,INCENSE STICK CYCLE 3IN1,Non-Food,NON-FOOD PRODUCTS,,45,50,TRUE,TRUE
16764,S.S LEMON SQUEEZER 24/CS,Non-Food,NON-FOOD PRODUCTS,,21,48,TRUE,TRUE
16767,PLASTIC BROOMS (DUST FREE) 24/CS,Non-Food,NON-FOOD PRODUCTS,,88,66,TRUE,TRUE
16768,STICK BROOM (WOODEN)  25/CS,Non-Food,NON-FOOD PRODUCTS,,0,30,TRUE,TRUE
16770,PEARL SORGHUM MILLETS 18X907G (2LB),Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16774,S.S SABJI PLATE #5.5 30/CS,Non-Food,NON-FOOD PRODUCTS,,23,22,TRUE,TRUE
16778,SILVER LEAVES,Non-Food,NON-FOOD PRODUCTS,,0,300,TRUE,TRUE
16781,ALUMINIUM GOLDEN TEMPLE MINA #2 (12X18),Non-Food,NON-FOOD PRODUCTS,,9,95,TRUE,TRUE
16782,ALUMINIUM GOLDEN TEMPLE MINA #3 (15X24),Non-Food,NON-FOOD PRODUCTS,,11,170,TRUE,TRUE
16797,SAT ISABGOL 50X200G,Non-Food,NON-FOOD PRODUCTS,,0,260,TRUE,TRUE
16799,ENO CHEW BITES ORANGE JAR 30 TABLET  48PCS/CS,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16814,PALM SUGAR 20X454G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16815,PALM CANDY 20X300G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16818,GM PLAIN(PUNJABI) PESI GUR JAR 12X1KG,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
16820,BUTTER MURUKKU 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16825,PUNJABI WADI 12X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16826,MOONG WADI 12X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16832,GM PARBOILED LONG GRAIN RICE 25LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
16834,GM NATURAL BROWN RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
16980,KAI MURUKKU 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16981,GAJANAN CRYSTAL SONA MASOORI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
16983,MULLU MURUKKU 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16984,KOVILPATTI KADALAI URANDAI (PEANUT BALLS) 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16989,THATTAI 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16990,MASALA THATTAI 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16992,MIXTURE 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16997,FRESH MINT 48X72G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
16999,FRESH MINT ROSE 48X72G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17001,SHAHANSHAHI PAN 5X6X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17002,CALCUTTA MITHA PAN(TOWER PACK) 36X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17004,METAL MOR ZULA  2/CS,Non-Food,NON-FOOD PRODUCTS,,2,22,TRUE,TRUE
17016,ZULA LAMASA BIG 2/CS,Non-Food,NON-FOOD PRODUCTS,,0,15,TRUE,TRUE
17017,RED BERRY CANDY 30X100PCX280G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17022,GM DALIA (ROASTED GRAM) SPLIT 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17023,ALUMINIUM MINA MOR ZULA  2/CS,Non-Food,NON-FOOD PRODUCTS,,0,30,TRUE,TRUE
17030,CRICKET KNOCKING HAMMER BALL FACE,Non-Food,NON-FOOD PRODUCTS,,25,5.5,TRUE,TRUE
17031,CRICKET KNOCKING HAMMER WOODEN FACE,Non-Food,NON-FOOD PRODUCTS,,1,3.25,TRUE,TRUE
17037,WOODEN DANDIYA RAJA RANI  50/CS,Non-Food,NON-FOOD PRODUCTS,,51,37.5,TRUE,TRUE
17040,S.S DANDIYA BARING 24/CS,Non-Food,NON-FOOD PRODUCTS,,7,30,TRUE,TRUE
17044,MASALA PET TEA JAR 20X300/250G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17047,GM BAY LEAVES 30X25G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17048,GM BAY LEAVES 20X50G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17049,GM GARAM MASALA POWDER 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17050,GM GARAM MASALA POWDER 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17051,GM GARAM MASALA POWDER 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17052,GM DALIA (ROASTED GRAM) SPLIT 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17053,GM DALIA (ROASTED GRAM) SPLIT 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17054,GM FENNEL SEED 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17055,GM FENNEL SEED 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17056,GM POHA DAGADI 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17057,GM POHA DAGADI 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17058,GM CUMIN SEED 20X100G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17059,GM CUMIN SEED 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17060,GM CUMIN SEED 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17061,GM CUMIN SEED 10X800G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17064,HEALTHY PAN MUKHWAS 12JARX35 (245G),Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17067,ROASTED BENGAL GRAM CHANA 10X2LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
17068,IDLI RAVA 10X4LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
17074,BADSHAH PANI PURI MASALA 12X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17077,WOODEN DANDIYA PRINT - KIDS 24/CS,Non-Food,NON-FOOD PRODUCTS,,14,12,TRUE,TRUE
17079,BADSHAH BIRYANI PULAV MASALA 12X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17080,WOODEN DANDIYA SATIN KIDS  24/CS,Non-Food,NON-FOOD PRODUCTS,,16,13,TRUE,TRUE
17081,RUBBER CRICKET BAT GRIP ( 4 PCS )  10/CS,Non-Food,NON-FOOD PRODUCTS,,3,50,TRUE,TRUE
17087,S.S NAIL CUTTER  20/CS,Non-Food,NON-FOOD PRODUCTS,,6,30,TRUE,TRUE
17096,ALUMINIUM REXIN BAJOTH NO. 15   2/CS,Non-Food,NON-FOOD PRODUCTS,,3,45,TRUE,TRUE
17097,ALUMINIUM REXIN BAJOTH NO. 18  2/CS,Non-Food,NON-FOOD PRODUCTS,,1,50,TRUE,TRUE
17098,S.S COPPER JUG  6/CS,Non-Food,NON-FOOD PRODUCTS,,7,90,TRUE,TRUE
17099,MDF DOOR PRINTED TEMPLE 18X15X24   1/CS,Non-Food,NON-FOOD PRODUCTS,,9,125,TRUE,TRUE
17106,MDF OPEN DOOR PRINTED 24X13X30  1/CS,Non-Food,NON-FOOD PRODUCTS,,15,140,TRUE,TRUE
17109,MDF OPEN PRINTED TEMPLE 15X8X22  1/CS,Non-Food,NON-FOOD PRODUCTS,,4,75,TRUE,TRUE
17112,MDF OPEN PRINTED TEMPLE 18X9X22  1/CS,Non-Food,NON-FOOD PRODUCTS,,15,95,TRUE,TRUE
17113,RAKHI KY 144/CS,Non-Food,NON-FOOD PRODUCTS,,0,140,TRUE,TRUE
17148,JEERA KHICHIYA 10X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17202,CHANA/CHHOLEY MASALA 4X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17203,KASOORI METHI 1KG,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17205,DEGGI MIRCH 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17207,CHICKEN CURRY MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17208,MADRAS CURRY 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17209,CHUNKY CHAT 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17213,DAHI VADA RAITA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17214,GARAM MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17215,JAL JEERA MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17216,KITCHEN KING 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17217,MEAT CURRY 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17218,PAV BHAJI 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17219,PANI PURI 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17220,PAKORA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17221,PARATHA MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17223,SAMBAR MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17225,SABZI MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17226,TANDOORI BBQ 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17227,DAL MAKHANI 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17228,SHAHI PANEER 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17231,BUTTER CHICKEN 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17232,BAINGAN BHARTHA MASLA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17233,BOMBAY BIRYANI 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17235,DEGGI MIRCH 4X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17237,CHUNKY CHAT 4X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17238,GARAM MASALA 4X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17239,KITCHEN KING MASALA 4X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17241,PULAO MASALA 10X50G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17242,SINDHI BIRYANI 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17244,MEAT CURRY 4X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17278,RAKHI KYA 144/CS,Non-Food,NON-FOOD PRODUCTS,,0,140,TRUE,TRUE
17312,RAKHI KYB 144/CS,Non-Food,NON-FOOD PRODUCTS,,0,140,TRUE,TRUE
17314,CALCUTTA MITHA PAN 43PCX12JARS,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17319,RAKHI KYC 144/CS,Non-Food,NON-FOOD PRODUCTS,,0,140,TRUE,TRUE
17321,CRUNCHY MUKHWAS 3X10X110G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17323,LOVELY MIX MUKHWAS 3X10X160G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17327,RAKHI KYD 144/CS,Non-Food,NON-FOOD PRODUCTS,,0,140,TRUE,TRUE
17335,RAKHI KYE 144/CS,Non-Food,NON-FOOD PRODUCTS,,0,140,TRUE,TRUE
17336,GINGER AWLA 3X6X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17342,ELECTRIC AUTOMATIC MINI ARTI MACHINE 1/CS,Non-Food,NON-FOOD PRODUCTS,,2,70,TRUE,TRUE
17347,S.S IDLI MULTI POT NO.12  2/CS,Non-Food,NON-FOOD PRODUCTS,,6,42,TRUE,TRUE
17358,SOYA CHAAP SPECIAL 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17359,SOYA TIKKA 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17360,SOYA CHUNKS 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17361,SOYA CHUNKS 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17363,S.S CASSAROLE 1500ML 4/CS,Non-Food,NON-FOOD PRODUCTS,,1,64,TRUE,TRUE
17369,PAV BHAJI MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17370,PANIPURI MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17371,SAMBAR MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17372,ROYAL GARAM MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17373,KITCHEN KING 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17374,CHOLE MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17375,MEAT MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17376,CHICKEN MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17377,TANDOORI CHICKEN 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17378,EGG CURRY MASALA 10X50G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17379,CHAT MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17380,RAJMA MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17382,777 RICE VERMICELLI 20X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17387,GUR CHANA 12X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17391,GM PUNJABI SHAKKAR 12X1KG,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17392,RAKHI KIDS 144/CS,Non-Food,NON-FOOD PRODUCTS,,15,75,TRUE,TRUE
17393,ELECTRIC HANUMAN CHALISA BOX   1/CS,Non-Food,NON-FOOD PRODUCTS,,2,15,TRUE,TRUE
17396,S.S RICE STRAINER NO.12  12/CS,Non-Food,NON-FOOD PRODUCTS,,25,48,TRUE,TRUE
17398,DARK SOY SAUCE 24X750G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17399,GREEN CHILLI SAUCE 24X680G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17419,GROUNDNUT OIL (FILTERED) 10X1L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17420,GROUNDNUT OIL (FILTERED) 6X2L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17421,GROUNDNUT OIL (FILTERED) 4X5L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17425,KOVILPATTI KADALAI MITTAI 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17428,RIBBON PAKODA 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17435,ROASTED IDIYAPPAM FLOUR (RICE) 20X1KG,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17439,COFFEE 44X454G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17457,HING PEDA 20X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17461,ASHWIN PHARMA ROSE WATER 12X600ML,Non-Food,NON-FOOD PRODUCTS,,4,15,TRUE,TRUE
17465,ASHWIN PHARMA CASTOR OIL 24X400ML,Non-Food,NON-FOOD PRODUCTS,,1,64,TRUE,TRUE
17485,SIZZLING HOT 52X56G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17488,LG HING 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17490,GREEN LABEL COFFEE 24X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17497,HAWKINS SS CONTURA COOKER 3L,Non-Food,NON-FOOD PRODUCTS,,0,46.25,TRUE,TRUE
17498,FISH CURRY MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17517,GM JUWAR DHANI 20X200G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17518,GM MAMRA SURTI(GOTI) 5X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17519,GM MAMRA SURTI(GOTI) 10X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17549,ORGANIC TATTVA TRADITIONAL BASMATI RICE 4X10LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
17551,ORGANIC TATTVA IDLI RICE 4X10LB,Organic,ORGANIC PRODUCTS,,,,FALSE,FALSE
17566,BRASS LOTI #3 12/CS,Non-Food,NON-FOOD PRODUCTS,,23,65,TRUE,TRUE
17573,COFFEE TABLE TOP WITH LEG (1/CS),Non-Food,NON-FOOD PRODUCTS,,14,70,TRUE,TRUE
17575,GM NATURAL DESI JAGGERY BUCKET 4X5KG,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17576,GM NATURAL DESI JAGGERY BUCKET 6X2KG,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17578,MUSTARD OIL 12X1L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17579,MUSTARD OIL 24X500ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17582,THE HOLY SRIRACHA HOT SAUCE 12X825G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17583,THE HOLY SRIRACHA GARLIC SAUCE 12X825G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17584,THE HOLY SRIRACHA GARLIC SAUCE 12X300G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17586,ANTI FOG VENTED ZIPPER BAG 6X9 (FOR CURRY LEAVES) 500/CS,Supplies,SUPPLIES,,,,FALSE,FALSE
17587,MASALA TEA BAG 16X200G (100TB),Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17588,PREMIUM (PLAIN) TEA BAG 16X200G (100TB),Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17602,HEM HEXA PRECIOUS JASMINE 24X6X20 STICKS,Non-Food,NON-FOOD PRODUCTS,,1,39.6,TRUE,TRUE
17606,HEM HEXA PRECIOUS LILY 24X6X20 STICKS,Non-Food,NON-FOOD PRODUCTS,,0,39.6,TRUE,TRUE
17624,GARAM MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17625,SHAHI PANEER MASALA 10X100G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17626,KURKURE PLAYZ PUFFCORN MAD 56X52G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17628,SOLID MASTI 80X86G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17632,MULTI GRAIN MASALA 60X85G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17633,PARLIAMENT BROWN BASMATI RICE (BAG) 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17665,HEM HEXA PRECIOUS SANDAL ROSE 24X6X20 STICKS,Non-Food,NON-FOOD PRODUCTS,,0,39.6,TRUE,TRUE
17680,S.S INCENSE STAND PLATE 15/CS,Non-Food,NON-FOOD PRODUCTS,,14,18,TRUE,TRUE
17683,S.S UBHA DABBA(9 TO 13) 4/CS,Non-Food,NON-FOOD PRODUCTS,,18.25,92,TRUE,TRUE
17685,HEM HEXA PRECIOUS MUSK 24X6X20 STICKS,Non-Food,NON-FOOD PRODUCTS,,1,39.6,TRUE,TRUE
17691,HEM OJAS SANDALWOOD 24X6X20 STICKS,Non-Food,NON-FOOD PRODUCTS,,0,39.6,TRUE,TRUE
17692,LAMI. 9X12 GANESH 6/CS,Non-Food,NON-FOOD PRODUCTS,,8,12,TRUE,TRUE
17693,LAMI. 9X12 LAXMI MA 6/CS,Non-Food,NON-FOOD PRODUCTS,,95.6666,12,TRUE,TRUE
17699,BRASS THAKORJI 3 12/CS,Non-Food,NON-FOOD PRODUCTS,,1,60,TRUE,TRUE
17701,H.A VAGHRIYA 30/CS,Non-Food,NON-FOOD PRODUCTS,,16,100,TRUE,TRUE
17708,CLAY SAMPOOT (PAIR) 12/CS,Non-Food,NON-FOOD PRODUCTS,,15,12,TRUE,TRUE
17709,FIBER IDOL AMBE MA BIG 6/CS,Non-Food,NON-FOOD PRODUCTS,,24,48,TRUE,TRUE
17712,FIBER IDOL SARASWATI #4 12/CS,Non-Food,NON-FOOD PRODUCTS,,2,48,TRUE,TRUE
17714,FIBER IDOL HANUMAN 10/CS,Non-Food,NON-FOOD PRODUCTS,,0,20,TRUE,TRUE
17716,FIBER IDOL BAL KRISHNA 12/CS,Non-Food,NON-FOOD PRODUCTS,,4,36,TRUE,TRUE
17724,PLASTIC RANGOLI JALI SMALL 200/CS,Non-Food,NON-FOOD PRODUCTS,,0,150,TRUE,TRUE
17725,"MARBLE SHIVLING BLACK 1.5"" 12/CS",Non-Food,NON-FOOD PRODUCTS,,0,42,TRUE,TRUE
17727,GM SAFFRON 12X1G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17728,GM SAFFRON 12X3G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17729,GM SAFFRON 12X5G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17731,GM SAFFRON 1OZ,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17733,SESAME OIL (GINGELY) 4X5L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17734,SESAME OIL (GINGELY) 6X2L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17735,SESAME OIL (GINGELY) 10X1L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17736,SESAME OIL (GINGELY) 20X500ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17740,SING BHUJIYA 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17742,DRUMSTICKS 28X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
17743,GM DEEPAM OIL 10X1LTR,Non-Food,NON-FOOD PRODUCTS,,6,30,TRUE,TRUE
17744,GM DEEPAM OIL 20X500ML,Non-Food,NON-FOOD PRODUCTS,,70,35,TRUE,TRUE
17745,SESAME OIL (GINGELY) 4X5L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17746,SESAME OIL (GINGELY) 6X2L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17747,SESAME OIL (GINGELY) 10X1L,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17748,SESAME OIL (GINGELY) 20X500ML,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17749,GM DOUBLE ROASTED RAVA 20X908G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17751,GM SAMBA WHEAT RAVA 20X908G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17753,GM URAD FLOUR 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17754,GM URAD FLOUR 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17755,GM PUTTU FLOUR 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17760,BBQ MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17761,PAV BHAJI MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17763,MEXICAN MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17764,MASALA MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17766,HAPPY BOWL MASALA NOODLES 24X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17768,GM POHA CORN 20X400G,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17774,JEERA (CMIN) BHAKHARI 30X200G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17775,MANGLORI MIX 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17776,METHI THEPLA MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17781,TOMATO KETCHUP BOTTLE 12X970G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17782,SCHEZWAN MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17783,PLAIN SEV 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17784,TOMATINO MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17786,RAGI PALAK (SIPNNY) KHAKHARA 15X180G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17787,CHINESE POTATO 28X400G,Frozen,FROZEN PRODUCTS,,,,FALSE,FALSE
17789,DABELI MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17792,RAJASTHANI GREEN CHUTNEY MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17800,MAKKAI CHEWDO 20X400G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17801,PLAIN KHICHIYA 10X500G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17807,PERI PERI MINI KHAKHARA 24X90G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17810,SURATI SARSIYA KHAJA 12X330G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17811,DECCAN BROWN SONA MASOORI RICE 2X20LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17812,DECCAN BROWN SONA MASOORI RICE 4X10LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17828,3IN1 FRUIT+CASHEW+CHOCO BISCUITS 14X600G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17839,GM PEANUT RAW (JUMBO) 20X2LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17840,SUJI RUSK (LIGHT&CRISPY) 24X300G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17841,SUJI RUSK (LIGHT&CRISPY) 12X600G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17843,MILK RUSK 24X300G,Branded,BRANDED PRODUCTS,,,,FALSE,FALSE
17846,GM PEANUT RAW (JUMBO) 10X4LB,Grain Market,GRAIN MARKET PRODUCTS,,,,FALSE,FALSE
17847,ANTI FOG VENTED BAG 8X3X20 (FOR LEAFY VEGETABLES) 500/CS,Supplies,SUPPLIES,,,,FALSE,FALSE
